band	rfid	sex	first_access	first_ac_age	first_foxpro	first_fox_age	fox_chick	first_year	first_age	known_age	age2013	age2014	age2015	age2016	age2017	age2018	age2019	age2020
278172493	04198E4D96	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172494	04198E1E38	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172495	041959C365	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128768	04198E1B74	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128769	04198E29F1	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128770	04198E0D27	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128771	04198E9C88	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128814		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128815		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128817		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172289	04198E4480	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172290	04198E6782	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172291	04198E7E70	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172292	04198E08FF	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172293	04198E3E87	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172328	04198E43F1	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172329	04918E2598	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172330		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172331	0419179F4E	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172332	04198E63DE	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172294	04195A2EBE	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172295	04198EA50C	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172296	04198E1406	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172333	0418EA19F	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172334	04198E95D9	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172335	04198E70FD	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172336	04198E5213	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
278172337	04198E0708	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128542	04195A4B08	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128543	04195A2AE0	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128544	04195A6587	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128545	04195A5B4A	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128774	041917BE89	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128775	041917C39F	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128776	04198EAA84	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128777	04198E3DD1	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128778		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128779		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128780	04198E26FC	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128781	04198E1FB7	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128782	04198E26FC	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128783		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128784		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128785		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128786		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128787		unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128788	041917A4DB	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128789	04198E6829	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128790	04195A4E97	unknown	2019	nestling				2019	0	yes	-6	-5	-4	-3	-2	-1	0	1
281128548	04198E62D2	female	2020					2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128599	04191796EE	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174501	04198E3611	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150375	04198E1E35	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128550	04198EA8F4	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174202	04198E77E0	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128552	04198E0063	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174502	04198E160F	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174503	04198EAA7C	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150379	04198E05A5	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150380	04198E8911	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128553	041917BC6D	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128554	04191793F2	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174504	04198E1E68	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174505	04198E7981	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174506	04198EA55F	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174901	04198E310B	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150381	04198E99E4	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174507	04198E6A3C	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128450	04198E51A6	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128451	0419597E11	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128555	04198E952D	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174205	04198E3E53	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174207	04198E5677	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174508	04198E2BF2	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174509	04195A390B	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174510	04198EA4E8	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174903	04198E3020	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128556	04198E31BE	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128557	04198E58C0	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174511	04198E3FEF	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174512	04198EA628	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150382	04198E3FDC	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150383	04198E96B3	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150384	04198E3614	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150385	04198E4D18	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128558	04198E8BF0	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128559	04198E9048	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174514	04198E41E8	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174515	04198E0444	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150386	041868BE5C	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150387	04195A5885	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174210	04198E9044	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174516	04198E3B0B	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174517	04198E3550	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128560	04198E6F5D	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174211	04198E9531	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174518	04195A64DE	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150389	04195A43F1	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150390	04195A6C90	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174519	04195A3CAA	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174520	04195A4DDC	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150391	04195A27DA	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150392	04195A1D9B	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128562	419179028	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174213	0419170344	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174521	04195A2368	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174905	04198EABE0	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174906	0419179E9A	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150393	04195A3586	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150394	041868DBF1	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150395	041917C3A0	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174214	04198E7264	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174215	04198EADF0	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174908	04198E667B	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150396	04195A336B	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150397	04198EA2A0	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150398	04195A39B7	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
240150400	04198E1938	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128563	041917CB10	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174216	04198E9D24	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174522	04198E0EF5	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128564	04198E1B91	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128565	0419179E8D	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174101	04198E1D91	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174102	04198E989A	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174523	04198E9811	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174701	04198E7AF4	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174702	04198EAC97	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174703	04198E41F1	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174103	04186E9904	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174104	04198E653D	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174105	04198E0190	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174106	041917C448	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174524	04198E12A4	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281128570	041917A91B	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174107	041917B18D	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174108	04189443BB	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174217	04198E8727	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174115	04198E7D13	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174218	04198EAA13	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174138	04198EA040	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174219	04198E7744	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174538	04198E813A	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174220		male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174585	04198EA923	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174586	041917BF5E	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174314		male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174331	04198EA7AE	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174931	04198E091C	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281175330	04198E2719	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174340	0419179E86	female	2020	SY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174443	04198EA293	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
281174450	04198E60AA	male	2020	AHY				2020	1	no	-6	-5	-4	-3	-2	-1	0	1
278172168	04198E9F08	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
278172245	04198E9F9D	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
278172255	04198EA20F	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128737	04198E7007	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128625	04198E9FA4	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128627	04195A50BD	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128631	041917C2D6	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128645	04198E0243	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128744	04198E077F	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
278172313	04198E8C16	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128805	04198E0443	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128435	04198E0E4E	male	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
278172469	04198E6967	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128816	04198E0DB2	female	2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174297	041A7740F1		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174298	041A7139E8		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174299	041A71412F		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174300	041A71364A		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174301	041A7140E9		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128566	04198E89F1		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128567	04198E4EAA		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128568	04198E1013		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128569	04198E1607		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174526			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174527			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174528			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174529			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174530			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174531			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128571	04198E3961		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128572	041A714208		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174109			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174110			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174111			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174112			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174113			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174114			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128573	041A713AF1		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128574	041A714145		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128575	041A713FC7		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128576	041A713ABE		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128577	041A71432E		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128578	041A713A14		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174116			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174117			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174118			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174119			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174120			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174121			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174122	041A712FB1		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174123	041A713E7B		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174124	041A713567		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174125	041A713DA3		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174126	041A713BDC		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174532	04198E542D		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174533	04198E466F		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174534	04198E82AB		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174535	04198E0EC7		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174536	04198E5CF5		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174537	04198E3D9C		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128579	041A713ACB		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128580	041A713746		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128581	041A712A1F		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128582	041A713DDD		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174127			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174128			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174129			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174130			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174131			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174132			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174133			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174134			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174135			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174136			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174137			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128583	041A713A40		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128584	041A714068		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128585	041A71369E		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128586	041A7136C9		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128587	041A7142CD		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128588	041A71292A		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128589	041A713E5C		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128590	041A71439C		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174539			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174540			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174541			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174542			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174543			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174544			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174545			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174546			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174547			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174548			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174549			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174550			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174551			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174552			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174553			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174909	041A712959		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174910	041A713CF2		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174911	041A7140E4		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174912	041A7137BE		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174913	041A713E67		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174914	041A714394		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174915	041A714350		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174916	041A713F4B		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174917	041A713E76		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174918	041A77BC45		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174919	041A7138E8		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174920	041A713669		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174921	041A713C65		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174922	041A714164		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174923	041A71309F		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174924	041A714017		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
272108301	041A7135F9		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128591	041A7128EA		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128592	041A713E3E		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128593	041A7136C7		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128594	041A713834		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128595	041A7138AC		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128596	041A7142D9		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128597	041A7138CC		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281128600	041A713EFD		2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174139			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174140			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174141			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174142			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174143			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174144			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174145			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174146			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174147			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174148			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174149			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174150			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174151			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174152			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174153			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174154			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174155			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
281174156			2020	nestling				2020	0	yes	-7	-6	-5	-4	-3	-2	-1	0
